0008380-25.1998.8.03.0001;;;
0007740-85.1999.8.03.0001;;;
0008413-73.2002.8.03.0001;;;
0008061-18.2002.8.03.0001;;;
0010695-50.2003.8.03.0001;;;
0010763-97.2003.8.03.0001;;;
0010861-82.2003.8.03.0001;;;
0011103-41.2003.8.03.0001;;;
0012517-40.2004.8.03.0001;;;
0009858-87.2006.8.03.0001;;;
0014885-51.2006.8.03.0001;;;
0013108-94.2007.8.03.0001;;;
0002564-13.2008.8.03.0001;;;
0004640-10.2008.8.03.0001;;;
0006242-02.2009.8.03.0001;;;
0027612-37.2009.8.03.0001;;;
0029333-24.2009.8.03.0001;;;
0045956-66.2009.8.03.0001;;;
0046978-62.2009.8.03.0001;;;
0049348-14.2009.8.03.0001;;;
0026462-84.2010.8.03.0001;;;
0026445-48.2010.8.03.0001;;;
0035309-75.2010.8.03.0001;;;
0042229-65.2010.8.03.0001;;;
0001664-25.2011.8.03.0001;;;
0006316-85.2011.8.03.0001;;;
0006624-24.2011.8.03.0001;;;
0017795-75.2011.8.03.0001;;;
0030111-23.2011.8.03.0001;;;
0031294-29.2011.8.03.0001;;;
0031448-47.2011.8.03.0001;;;
0031749-91.2011.8.03.0001;;;
0034041-49.2011.8.03.0001;;;
0042883-18.2011.8.03.0001;;;
0000763-23.2012.8.03.0001;;;
0001831-08.2012.8.03.0001;;;
0003197-82.2012.8.03.0001;;;
0005964-93.2012.8.03.0001;;;
0029464-91.2012.8.03.0001;;;
0033378-66.2012.8.03.0001;;;
0037977-48.2012.8.03.0001;;;
0042731-33.2012.8.03.0001;;;
0044881-84.2012.8.03.0001;;;
0001486-08.2013.8.03.0001;;;
0008985-43.2013.8.03.0001;;;
0011072-69.2013.8.03.0001;;;
0011422-57.2013.8.03.0001;;;
0017363-85.2013.8.03.0001;;;
0020619-36.2013.8.03.0001;;;
0020875-76.2013.8.03.0001;;;
0024251-70.2013.8.03.0001;;;
0037294-74.2013.8.03.0001;;;
0037399-51.2013.8.03.0001;;;
0046910-73.2013.8.03.0001;;;
0047221-64.2013.8.03.0001;;;
0002265-26.2014.8.03.0001;;;
0002521-66.2014.8.03.0001;;;
0006520-27.2014.8.03.0001;;;
0007484-20.2014.8.03.0001;;;
0014358-21.2014.8.03.0001;;;
0015573-32.2014.8.03.0001;;;
0024464-42.2014.8.03.0001;;;
0032937-17.2014.8.03.0001;;;
0034178-26.2014.8.03.0001;;;
0037834-88.2014.8.03.0001;;;
0061975-74.2014.8.03.0001;;;
0064034-35.2014.8.03.0001;;;
0064376-46.2014.8.03.0001;;;
0065468-59.2014.8.03.0001;;;
0001859-68.2015.8.03.0001;;;
0021896-19.2015.8.03.0001;;;
0026719-36.2015.8.03.0001;;;
0029914-29.2015.8.03.0001;;;
0030186-23.2015.8.03.0001;;;
0030421-87.2015.8.03.0001;;;
0033584-75.2015.8.03.0001;;;
0033951-02.2015.8.03.0001;;;
0045490-62.2015.8.03.0001;;;
0046343-71.2015.8.03.0001;;;
0047181-14.2015.8.03.0001;;;
0050905-26.2015.8.03.0001;;;
0056113-88.2015.8.03.0001;;;
0060446-83.2015.8.03.0001;;;
0001163-95.2016.8.03.0001;;;
0001659-27.2016.8.03.0001;;;
0005946-33.2016.8.03.0001;;;
0008985-38.2016.8.03.0001;;;
0012042-64.2016.8.03.0001;;;
0014983-84.2016.8.03.0001;;;
0028906-80.2016.8.03.0001;;;
0031635-79.2016.8.03.0001;;;
0035074-98.2016.8.03.0001;;;
0035742-69.2016.8.03.0001;;;
0001693-05.2016.8.03.0000;;;
0048680-96.2016.8.03.0001;;;
0061530-85.2016.8.03.0001;;;
0002248-82.2017.8.03.0001;;;
0004012-06.2017.8.03.0001;;;
0005505-18.2017.8.03.0001;;;
0005778-94.2017.8.03.0001;;;
0009103-77.2017.8.03.0001;;;
0009603-46.2017.8.03.0001;;;
0010308-44.2017.8.03.0001;;;
0010867-98.2017.8.03.0001;;;
0011861-29.2017.8.03.0001;;;
0011604-04.2017.8.03.0001;;;
0011783-35.2017.8.03.0001;;;
0012424-23.2017.8.03.0001;;;
0012362-80.2017.8.03.0001;;;
0016580-54.2017.8.03.0001;;;
0019865-55.2017.8.03.0001;;;
0020137-49.2017.8.03.0001;;;
0020065-62.2017.8.03.0001;;;
0020483-97.2017.8.03.0001;;;
0023275-24.2017.8.03.0001;;;
0023372-24.2017.8.03.0001;;;
0023449-33.2017.8.03.0001;;;
0028101-93.2017.8.03.0001;;;
0028296-78.2017.8.03.0001;;;
0031272-58.2017.8.03.0001;;;
0034228-47.2017.8.03.0001;;;
0035958-93.2017.8.03.0001;;;
0042074-18.2017.8.03.0001;;;
0044207-33.2017.8.03.0001;;;
0045809-59.2017.8.03.0001;;;
0047887-26.2017.8.03.0001;;;
0050346-98.2017.8.03.0001;;;
0050482-95.2017.8.03.0001;;;
0057566-50.2017.8.03.0001;;;
0000028-77.2018.8.03.0001;;;
0000331-91.2018.8.03.0001;;;
0000289-42.2018.8.03.0001;;;
0012900-27.2018.8.03.0001;;;
0016089-13.2018.8.03.0001;;;
0016392-27.2018.8.03.0001;;;
0016545-60.2018.8.03.0001;;;
0017231-52.2018.8.03.0001;;;
0025702-57.2018.8.03.0001;;;
0027578-47.2018.8.03.0001;;;
0031260-10.2018.8.03.0001;;;
0034064-48.2018.8.03.0001;;;
0001074-04.2018.8.03.0001;;;
0035836-46.2018.8.03.0001;;;
0035831-24.2018.8.03.0001;;;
0036719-90.2018.8.03.0001;;;
0042573-65.2018.8.03.0001;;;
0043410-23.2018.8.03.0001;;;
0044161-10.2018.8.03.0001;;;
0044374-16.2018.8.03.0001;;;
0045555-52.2018.8.03.0001;;;
0045829-16.2018.8.03.0001;;;
0046351-43.2018.8.03.0001;;;
0046406-91.2018.8.03.0001;;;
0048498-42.2018.8.03.0001;;;
0049261-43.2018.8.03.0001;;;
0049975-03.2018.8.03.0001;;;
0050520-73.2018.8.03.0001;;;
0050803-96.2018.8.03.0001;;;
0051596-35.2018.8.03.0001;;;
0052238-08.2018.8.03.0001;;;
0052388-86.2018.8.03.0001;;;
0052332-53.2018.8.03.0001;;;
0052641-74.2018.8.03.0001;;;
0053066-04.2018.8.03.0001;;;
0053971-09.2018.8.03.0001;;;
0054413-72.2018.8.03.0001;;;
0054791-28.2018.8.03.0001;;;
0054922-03.2018.8.03.0001;;;
0054779-14.2018.8.03.0001;;;
0055110-93.2018.8.03.0001;;;
0055154-15.2018.8.03.0001;;;
0055290-12.2018.8.03.0001;;;
0000189-53.2019.8.03.0001;;;
0001000-13.2019.8.03.0001;;;
0034452-82.2017.8.03.0001;;;
0002682-03.2019.8.03.0001;;;
0003188-76.2019.8.03.0001;;;
0003296-08.2019.8.03.0001;;;
0003550-78.2019.8.03.0001;;;
0003937-93.2019.8.03.0001;;;
0003823-57.2019.8.03.0001;;;
0004131-93.2019.8.03.0001;;;
0004212-42.2019.8.03.0001;;;
0004463-60.2019.8.03.0001;;;
0004370-97.2019.8.03.0001;;;
0032329-14.2017.8.03.0001;;;
0006623-58.2019.8.03.0001;;;
0000361-29.2018.8.03.0001;;;
0006832-27.2019.8.03.0001;;;
0006880-83.2019.8.03.0001;;;
0007679-29.2019.8.03.0001;;;
0008429-31.2019.8.03.0001;;;
0008348-82.2019.8.03.0001;;;
0008863-20.2019.8.03.0001;;;
0008850-21.2019.8.03.0001;;;
0009226-07.2019.8.03.0001;;;
0009198-39.2019.8.03.0001;;;
0009110-98.2019.8.03.0001;;;
0009855-78.2019.8.03.0001;;;
0009837-57.2019.8.03.0001;;;
0010422-12.2019.8.03.0001;;;
0010629-11.2019.8.03.0001;;;
0010763-38.2019.8.03.0001;;;
0010739-10.2019.8.03.0001;;;
0011159-15.2019.8.03.0001;;;
0011722-09.2019.8.03.0001;;;
0012235-74.2019.8.03.0001;;;
0012504-16.2019.8.03.0001;;;
0012842-87.2019.8.03.0001;;;
0013565-09.2019.8.03.0001;;;
0013767-83.2019.8.03.0001;;;
0014110-79.2019.8.03.0001;;;
0005958-13.2017.8.03.0001;;;
0014649-45.2019.8.03.0001;;;
0015444-51.2019.8.03.0001;;;
0015403-84.2019.8.03.0001;;;
0015848-05.2019.8.03.0001;;;
0015829-96.2019.8.03.0001;;;
0015981-47.2019.8.03.0001;;;
0017656-45.2019.8.03.0001;;;
0017421-78.2019.8.03.0001;;;
0017636-54.2019.8.03.0001;;;
0017492-80.2019.8.03.0001;;;
0018333-75.2019.8.03.0001;;;
0018608-24.2019.8.03.0001;;;
0019075-03.2019.8.03.0001;;;
0019573-02.2019.8.03.0001;;;
0019597-30.2019.8.03.0001;;;
0019810-36.2019.8.03.0001;;;
0020234-78.2019.8.03.0001;;;
0021258-44.2019.8.03.0001;;;
0021789-33.2019.8.03.0001;;;
0021717-46.2019.8.03.0001;;;
0021816-16.2019.8.03.0001;;;
0022858-03.2019.8.03.0001;;;
0022952-48.2019.8.03.0001;;;
0023746-69.2019.8.03.0001;;;
0023824-63.2019.8.03.0001;;;
0024279-28.2019.8.03.0001;;;
0025755-04.2019.8.03.0001;;;
0026146-56.2019.8.03.0001;;;
0026622-94.2019.8.03.0001;;;
0026743-25.2019.8.03.0001;;;
0027822-39.2019.8.03.0001;;;
0028464-12.2019.8.03.0001;;;
0029861-09.2019.8.03.0001;;;
0031257-21.2019.8.03.0001;;;
0031395-85.2019.8.03.0001;;;
0032155-34.2019.8.03.0001;;;
0033220-64.2019.8.03.0001;;;
0033236-18.2019.8.03.0001;;;
0033613-86.2019.8.03.0001;;;
0033917-85.2019.8.03.0001;;;
0034511-02.2019.8.03.0001;;;
0035501-90.2019.8.03.0001;;;
0035470-70.2019.8.03.0001;;;
0036139-26.2019.8.03.0001;;;
0036634-70.2019.8.03.0001;;;
0037344-90.2019.8.03.0001;;;
0037306-78.2019.8.03.0001;;;
0037335-31.2019.8.03.0001;;;
0038255-05.2019.8.03.0001;;;
0039841-77.2019.8.03.0001;;;
0040114-56.2019.8.03.0001;;;
0040679-20.2019.8.03.0001;;;
0040591-79.2019.8.03.0001;;;
0040808-25.2019.8.03.0001;;;
0041050-81.2019.8.03.0001;;;
0041231-82.2019.8.03.0001;;;
0041787-84.2019.8.03.0001;;;
0041812-97.2019.8.03.0001;;;
0041855-34.2019.8.03.0001;;;
0042590-67.2019.8.03.0001;;;
0042711-95.2019.8.03.0001;;;
0043718-25.2019.8.03.0001;;;
0043750-30.2019.8.03.0001;;;
0044175-57.2019.8.03.0001;;;
0044222-31.2019.8.03.0001;;;
0045456-48.2019.8.03.0001;;;
0046208-20.2019.8.03.0001;;;
0046928-84.2019.8.03.0001;;;
0047493-48.2019.8.03.0001;;;
0047629-45.2019.8.03.0001;;;
0048013-08.2019.8.03.0001;;;
0048123-07.2019.8.03.0001;;;
0048944-11.2019.8.03.0001;;;
0048878-31.2019.8.03.0001;;;
0049166-76.2019.8.03.0001;;;
0049123-42.2019.8.03.0001;;;
0049279-30.2019.8.03.0001;;;
0049300-06.2019.8.03.0001;;;
0049350-32.2019.8.03.0001;;;
0049348-62.2019.8.03.0001;;;
0049713-19.2019.8.03.0001;;;
